Date,Transparency
2020-02-04,-2.967525
2020-02-12,-2.6250095
2020-02-17,-2.2839003
2020-05-20,-3.0178745
2020-05-29,-2.4712281
2020-06-03,-4.7613206
2020-06-10,-5.255146
2020-06-15,-5.2696795
2020-06-25,-4.8544326
2020-06-29,-4.4443526
2020-07-07,-4.9062824
2020-07-13,-5.235789
2020-07-23,-4.36595
2020-07-28,-4.614693
2020-08-03,-4.0924
2020-08-10,-5.6677547
2020-08-18,-5.36822
2020-08-25,-4.6381106
2020-09-03,-5.1623425
2020-09-10,-5.1749673
2020-09-23,-5.5740905
2020-09-30,-5.191899
2020-10-09,-5.7998934
2020-10-13,-5.512429
2020-10-20,-5.028019
2020-10-29,-5.4893546
2020-11-03,-5.7572694
2020-11-11,-5.2588425
2020-11-18,-5.2311673
2020-11-24,-5.69763
2020-11-30,-5.5578966
2020-12-14,-5.7723565
2020-12-22,-5.6961613
2021-01-04,-5.2426867
2021-01-13,-4.569827
2021-01-18,-5.443296
2021-01-27,-3.034448
2021-02-01,-3.7010124
2021-02-11,-4.912262
2021-02-16,-5.3373327
2021-02-23,-5.318206
2021-03-05,-4.355668
2021-03-11,-4.316362
2021-03-17,-5.248347
2021-08-13,-1.4541922
2021-10-07,-1.5998251
2021-10-11,-1.5998251
2021-10-18,-2.2861695
2021-10-28,-2.5227423
2021-11-04,-3.293941
2021-11-18,-3.3477314
2021-11-25,-3.7148843
2021-12-01,-4.4062223
2021-12-10,-5.2536902
2021-12-15,-5.348426
2021-12-21,-3.7580104
2021-12-28,-5.420996
2022-01-12,-5.3538184
2022-01-19,-5.199933
2022-01-27,-4.3684287
2022-02-02,-4.604251
2022-02-10,-4.324923
2022-02-16,-4.3173895
2022-02-24,-4.44642
2022-03-02,-4.138663
2022-03-11,-4.3089705
2022-03-24,-1.844722
2022-03-28,-2.0220108
2022-04-06,-0.8694653
2022-04-11,-2.1473448
2022-04-19,-3.2457595
2022-04-22,-3.1919796
2022-04-27,-3.672999
2022-05-06,-3.8518488
2022-05-13,-3.175576
2022-05-18,-3.535903
2022-05-18,-3.535903
2022-05-26,-3.604258
2022-06-02,-4.2788577
2022-06-10,-3.6132925
2022-06-24,-3.9357436
2022-06-30,-3.4563038
2022-07-20,-4.2349625
2022-07-20,-4.2349625
2022-07-28,-3.9325004
2022-08-03,-3.3811831
2022-08-11,-3.0398047
2022-08-17,-3.185634
2022-08-24,-3.5466683
2022-09-01,-3.954284
2022-09-07,-3.6114268
2022-09-15,-3.2223098
2022-09-21,-3.321824
2022-09-29,-2.7741537
2022-10-05,-3.2767293
2022-10-11,-3.6540017
2022-10-18,-3.8663437
2022-10-26,-3.3768263
2022-11-02,-3.5426545
2022-11-09,-3.2763143
2022-11-17,-3.7875018
2022-11-24,-4.056524
2022-12-01,-4.134965
2022-12-07,-3.8985705
2022-12-16,-3.2768164
2022-12-20,-3.5881205
2022-12-27,-4.305389
2023-01-03,-4.1306305
2023-01-10,-4.302026
2023-01-20,-4.1390157
2023-01-25,-4.6505804
2023-01-25,-4.6505804
2023-02-01,-4.6287017
2023-02-08,-4.382004
2023-02-14,-4.0401278
2023-02-23,-4.7005897
2023-02-23,-4.7005897
2023-03-01,-4.94988
2023-03-08,-4.255885
2023-03-16,-4.7160163
2023-03-16,-4.7160163
2023-03-22,-3.9087417
2023-03-22,-3.9087417
2023-04-04,-4.1672463
2023-04-11,-3.971897
2023-04-20,-4.988552
2023-04-20,-4.988552
2023-04-27,-3.9154677
2023-05-04,-4.566799
2023-05-11,-3.723428
2023-05-18,-3.6826837
2023-05-25,-4.865077
2023-05-31,-4.4014425
2023-06-05,-3.9673724
2023-06-05,-3.9673724
2023-06-13,-3.648335
2023-06-21,-3.8313208
2023-06-28,-3.8947232
2023-07-05,-4.423469
2023-07-12,-3.7997165
2023-07-19,-4.126009
2023-07-26,-4.129521
2023-08-01,-4.105833
2023-08-10,-4.208687
2023-08-17,-3.1048417
2023-08-24,-4.1256886
2023-08-30,-4.0551724
2023-09-07,-3.9421062
2023-09-13,-4.733429
2023-09-21,-3.5918748
2023-09-27,-4.449688
2023-10-05,-4.1457577
2023-10-11,-3.6536148
2023-10-17,-3.0471256
2023-10-25,-2.6074696
2023-10-31,-2.7107887
2023-11-08,-3.7060502
2023-11-16,-4.5235834
2023-11-24,-3.8017943
2023-11-29,-4.945655
2023-12-07,-4.8854585
2023-12-13,-4.568495
2023-12-19,-5.3883533
2023-12-27,-5.5033092
2024-01-03,-4.8602123
2024-01-09,-5.324482
2024-01-16,-5.327429
2024-01-23,-4.414669
2024-02-01,-5.5461335
2024-02-06,-5.161626
2024-02-13,-4.1805224
2024-02-20,-5.1082215
2024-03-07,-4.3934336
2024-03-13,-4.586695
2024-03-20,-5.430756
2024-03-26,-5.665357
2024-04-02,-5.6902757
2024-04-10,-5.650103
2024-04-24,-5.658049
2024-04-29,-5.6592584
2024-05-10,-5.66087
2024-05-15,-5.6586804
2024-05-22,-5.6538134
2024-05-29,-5.633937
2024-06-05,-5.6556034
2024-06-10,-5.6582003
2024-06-18,-5.649353
2024-06-25,-5.62319
2024-07-03,-5.421385
2024-07-09,-5.6019144
2024-07-18,-5.6145654
