Date,Transparency
2018-09-20,-3.4921598
2018-09-26,-4.4311595
2018-10-04,-4.811195
2018-10-10,-5.0496564
2018-10-18,-5.214504
2018-10-23,-3.2781703
2018-10-31,-4.944032
2018-11-08,-4.976784
2018-11-16,-3.1245124
2018-11-21,-2.984711
2018-11-30,-5.098473
2018-12-03,-5.338935
2018-12-12,-4.9907
2018-12-18,-4.16486
2019-01-09,-4.979927
2019-01-17,-4.99546
2019-01-25,-4.987666
2019-02-06,-2.3135598
2019-02-14,-4.7701745
2019-02-21,-4.883715
2019-03-01,-4.7012353
2019-03-07,-3.5464277
2019-03-14,-4.7185926
2019-03-20,-4.522396
2019-03-25,-4.8434644
2019-04-05,-5.1173487
2019-04-12,-5.066572
2019-04-17,-4.4439836
2019-04-29,-3.3182464
2019-05-06,-4.209863
2019-05-14,-3.8386998
2019-05-23,-2.858853
2019-05-28,-2.7253625
2019-06-07,-2.5864778
2019-06-11,-3.2759058
2019-06-21,-2.914181
2019-06-26,-2.4717405
2019-07-03,-3.4357684
2019-07-12,-4.159646
2019-07-16,-4.659741
2019-07-25,-3.255632
2019-07-30,-4.1146955
2019-08-08,-3.7358117
2019-08-14,-2.326844
2019-08-20,-2.804316
2019-08-28,-2.211001
2019-09-04,-2.1334007
2019-09-10,-2.288304
2019-09-18,-0.79158306
2019-09-27,-2.877639
2019-10-01,-2.1885054
2019-10-07,-1.5325145
2019-10-16,-0.87572867
2019-10-21,-1.212398
2019-10-29,-1.03254
2019-11-04,-0.83602315
2019-11-15,-0.5267803
2019-11-26,-0.85295147
2019-12-05,-0.5047287
2019-12-11,-1.0060782
2019-12-19,-1.5906225
2019-12-27,-1.6910212
2020-01-08,-3.1872084
2020-01-13,-2.940587
2020-02-04,-3.041677
2020-02-12,-3.2469277
2020-02-17,-3.3555257
2020-05-20,-2.3755827
2020-05-29,-1.446795
2020-06-03,-4.3338256
2020-06-10,-4.8991838
2020-06-15,-4.6126533
2020-06-25,-4.463102
2020-06-29,-4.208822
2020-07-07,-5.2060585
2020-07-13,-4.869939
2020-07-23,-4.209205
2020-07-28,-2.986488
2020-08-03,-3.6187243
2020-08-10,-5.279385
2020-08-18,-5.092057
2020-08-25,-4.91046
2020-09-03,-5.05652
2020-09-10,-5.705793
2020-09-23,-5.5455327
2020-09-30,-5.64305
2020-10-09,-5.477138
2020-10-13,-5.2112355
2020-10-20,-5.384171
2020-10-29,-5.2376266
2020-11-03,-4.517249
2020-11-11,-4.663925
2020-11-18,-5.053929
2020-11-24,-4.6406994
2020-11-30,-5.071971
2020-12-14,-4.1381526
2020-12-22,-4.9189687
2021-01-04,-4.3543572
2021-01-13,-5.0803285
2021-01-18,-4.7377334
2021-01-27,-3.9744956
2021-02-01,-3.3357325
2021-02-11,-4.4000144
2021-02-16,-5.210168
2021-02-23,-5.435326
2021-03-05,-4.734151
2021-03-11,-3.5485435
2021-03-17,-5.261759
2021-08-13,-1.7112345
2021-10-07,-1.3451796
2021-10-11,-1.3451796
2021-10-18,-2.3133745
2021-10-28,-2.2280445
2021-11-04,-2.754595
2021-11-18,-3.310647
2021-11-25,-3.1115308
2021-12-01,-2.869458
2021-12-10,-5.421232
2021-12-15,-5.3811145
2021-12-21,-4.383565
2021-12-28,-5.413165
2022-01-12,-5.243434
2022-01-19,-5.407428
2022-01-27,-4.908964
2022-02-02,-5.602306
2022-02-10,-4.799113
2022-02-16,-5.378135
2022-02-24,-5.5578694
2022-03-02,-5.0353928
2022-03-11,-4.6664186
2022-03-24,-0.6924511
2022-03-28,-1.6355923
2022-04-06,-0.59222037
2022-04-11,-1.0793438
2022-04-19,-2.5497742
2022-04-22,-1.8094807
2022-04-27,-2.9413576
2022-05-06,-2.4717445
2022-05-13,-2.9102366
2022-05-18,-3.0776
2022-05-18,-3.0776
2022-05-26,-3.0362062
2022-06-02,-3.6385653
2022-06-10,-3.6454296
2022-06-24,-3.7720494
2022-06-30,-3.4430013
2022-07-20,-4.1509376
2022-07-20,-4.1509376
2022-07-28,-4.4690075
2022-08-03,-3.4869044
2022-08-11,-3.297618
2022-08-17,-4.2913
2022-08-24,-3.764955
2022-09-01,-5.270685
2022-09-07,-5.3755145
2022-09-15,-4.1503086
2022-09-21,-3.7937028
2022-09-29,-3.5574865
2022-10-05,-2.935672
2022-10-11,-2.4016397
2022-10-18,-4.2564173
2022-10-26,-4.9200706
2022-11-02,-5.209426
2022-11-09,-4.2088904
2022-11-17,-5.3362703
2022-11-24,-5.391882
2022-12-01,-5.360259
2022-12-07,-4.543524
2022-12-16,-5.045527
2022-12-20,-5.6730914
2022-12-27,-5.643389
2023-01-03,-5.5588994
2023-01-10,-5.7128677
2023-01-20,-5.443141
2023-01-25,-5.289004
2023-01-25,-5.289004
2023-02-01,-4.535044
2023-02-08,-4.5449367
2023-02-14,-4.4941654
2023-02-23,-4.345889
2023-02-23,-4.345889
2023-03-01,-4.4633093
2023-03-08,-4.1077633
2023-03-16,-4.5322685
2023-03-16,-4.5322685
2023-03-22,-4.5973864
2023-03-22,-4.5973864
2023-04-04,-4.4589605
2023-04-11,-4.4566283
2023-04-20,-4.3540235
2023-04-20,-4.3540235
2023-04-27,-4.457211
2023-05-04,-4.438144
2023-05-11,-4.4358487
2023-05-18,-4.4343305
2023-05-25,-2.5525312
2023-05-31,-4.423522
2023-06-05,-4.5441713
2023-06-05,-4.5441713
2023-06-13,-4.4511833
2023-06-21,-4.540828
2023-06-28,-4.4518757
2023-07-05,-3.5627954
2023-07-12,-4.6287193
2023-07-19,-3.0812144
2023-07-26,-3.370522
2023-08-01,-4.0521765
2023-08-10,-4.016048
2023-08-17,-3.1307678
2023-08-24,-4.0337286
2023-08-30,-4.1664095
2023-09-07,-3.8827457
2023-09-13,-3.778512
2023-09-21,-4.197176
2023-09-27,-4.1408496
2023-10-05,-4.0466
2023-10-11,-3.475251
2023-10-17,-2.6508284
2023-10-25,-2.0918276
2023-10-31,-3.018874
2023-11-08,-3.9842715
2023-11-16,-4.143724
2023-11-24,-4.1535573
2023-11-29,-4.2035356
2023-12-07,-4.1084538
2023-12-13,-4.181337
2023-12-19,-4.1598263
2023-12-27,-4.1506248
2024-01-03,-4.243622
2024-01-09,-4.144328
2024-01-16,-4.163253
2024-01-23,-4.163338
2024-02-01,-4.1347065
2024-02-06,-4.106801
2024-02-13,-4.140334
2024-02-20,-4.0966315
2024-03-07,-4.1832123
2024-03-13,-4.1719403
2024-03-20,-4.729547
2024-03-26,-3.5938132
2024-04-02,-4.538927
2024-04-10,-4.534667
2024-04-24,-4.594355
2024-04-29,-4.5882893
2024-05-10,-4.598082
2024-05-15,-4.594746
2024-05-22,-4.6003575
2024-05-29,-4.5859084
2024-06-05,-4.6159225
2024-06-10,-4.583136
2024-06-18,-4.760581
2024-06-25,-4.4518166
2024-07-03,-4.546018
2024-07-09,-4.4332027
2024-07-18,-4.8319683
