Date,0.0,-1.0,-2.0,-3.0,-4.0,-5.0,
2021-02-17,1.72,1.69,1.49,1.2,1.09,1.55,
2021-02-24,4.98,5.03,3.68,1.94,1.45,2.01,
2021-03-05,1.31,1.31,1.38,1.64,1.62,1.56,
2021-03-10,0.85,0.86,0.73,0.66,0.73,0.93,
2021-03-15,0.54,0.52,0.52,0.57,0.62,0.78,
2021-03-24,1.01,1.04,1.2,1.51,1.75,1.84,
2021-04-06,0.66,0.64,0.65,0.67,0.91,,
2021-04-13,0.76,0.8,0.78,0.86,1.27,2.02,
2021-04-20,0.54,0.55,0.51,0.55,0.74,0.92,
2021-04-27,2.46,2.46,2.51,2.62,4.03,6.75,
2021-05-06,1.08,1.1,0.97,0.8,0.78,1.09,
2021-05-13,0.43,0.49,0.59,0.68,0.83,,
2021-05-20,0.63,0.65,0.65,0.76,1.1,1.88,
2021-05-25,1.0,0.91,0.89,0.78,0.77,1.06,
2021-06-02,0.48,0.49,0.5,0.56,0.78,1.23,
2021-06-08,0.52,0.55,0.71,0.87,1.0,1.37,
2021-06-14,0.85,0.63,0.82,1.0,1.09,1.28,
2021-06-22,0.48,0.44,0.49,0.68,0.86,,
2021-07-01,0.32,0.34,0.38,0.57,1.09,2.04,
2021-07-06,0.4,0.44,0.45,0.6,1.02,1.36,
2021-07-14,0.39,0.44,0.45,0.6,1.02,1.46,
2021-07-20,0.6,0.61,0.6,0.71,0.86,0.96,
2021-07-27,0.56,0.58,0.61,0.64,0.88,1.06,
2021-08-03,0.65,0.7,0.8,1.05,1.57,2.77,
2021-08-09,0.58,0.61,0.74,1.06,1.34,2.49,
2021-08-13,0.44,0.47,0.56,0.84,1.24,1.97,
2021-08-16,0.44,0.49,0.6,0.99,1.43,2.15,
2021-08-19,0.54,0.68,1.41,1.91,2.44,3.33,
2021-08-24,1.9,2.11,2.24,2.32,2.75,3.39,
2021-08-26,0.83,0.86,0.99,1.26,1.62,2.3,
2021-08-30,0.51,0.54,0.64,0.78,1.62,,
2021-09-02,2.96,2.69,2.47,2.19,2.45,3.13,
2021-09-09,0.71,0.74,0.74,0.78,1.03,1.32,
2021-09-13,0.42,0.42,0.51,0.82,1.14,1.66,
2021-09-20,0.73,0.74,0.93,1.14,1.32,1.59,
2021-09-30,0.49,0.48,0.63,1.55,2.15,2.34,
2021-10-07,0.44,0.48,0.82,1.28,1.41,1.56,
2021-10-11,0.83,0.89,0.84,1.01,1.8,2.86,
2021-10-18,0.43,0.46,0.65,0.88,1.11,1.32,
2021-10-28,0.62,0.62,0.77,1.14,1.29,,
2021-11-04,0.43,0.44,0.48,0.52,0.61,0.78,
2021-11-11,2.01,1.96,1.87,1.87,1.6,1.85,
2021-11-18,1.13,1.09,1.08,1.23,1.31,2.33,
2021-11-25,0.64,0.76,0.77,0.81,0.84,,
2021-12-01,1.6,1.37,0.94,0.86,1.06,,
2021-12-10,0.59,0.6,0.64,0.8,0.87,1.46,
2021-12-15,1.4,1.69,1.38,1.41,1.92,2.75,
2021-12-21,0.52,0.56,0.61,0.68,0.78,,
2021-12-28,0.42,0.42,0.46,0.54,0.64,,
2022-01-04,0.29,0.31,0.32,0.37,0.47,0.7,
2022-01-12,0.67,0.82,0.9,0.76,0.95,1.4,
2022-01-19,0.32,0.32,0.33,0.38,0.6,,
2022-01-27,4.65,4.78,4.31,2.15,1.15,1.13,
2022-02-02,0.38,0.4,0.69,0.85,1.08,,
2022-02-10,1.23,1.83,1.52,1.4,1.42,1.56,
2022-02-16,0.35,0.37,0.45,0.58,0.71,,
2022-02-24,0.64,0.67,0.75,0.9,1.71,2.39,
2022-03-02,0.81,0.79,0.87,0.65,0.71,0.91,
2022-03-11,0.49,0.55,0.67,0.7,0.77,,
2022-03-24,16.23,16.17,16.6,20.24,27.61,,
2022-03-28,7.09,6.71,4.47,2.63,2.05,2.42,
2022-04-06,8.81,9.28,9.21,9.02,9.19,,
2022-04-11,10.14,10.92,10.32,10.04,13.21,,
2022-04-19,0.67,0.73,0.84,0.93,1.08,1.31,
2022-04-22,1.62,1.47,1.41,1.37,1.55,,
2022-04-27,1.05,1.08,1.14,1.12,1.55,2.83,
2022-05-06,3.98,4.06,3.37,2.44,2.07,2.64,
2022-05-13,1.2,1.15,1.12,1.09,1.31,,
2022-05-18,0.5,0.57,0.74,0.89,1.1,1.36,
2022-05-26,0.62,0.63,0.63,0.64,0.82,1.43,
2022-06-02,0.51,0.57,0.58,0.59,0.64,0.84,
2022-06-10,0.51,0.54,0.58,0.66,0.75,0.97,
2022-06-17,0.65,0.63,0.69,0.79,0.94,1.05,
2022-06-24,0.82,0.86,0.88,0.98,1.13,1.73,
2022-06-30,0.66,0.85,1.01,1.16,1.25,1.43,
2022-07-06,0.5,0.52,0.57,0.58,0.7,1.12,
2022-07-14,0.52,0.54,0.57,0.64,0.88,,
2022-07-20,0.53,0.49,0.5,0.59,0.9,1.27,
2022-07-28,0.44,0.49,0.51,0.63,0.86,1.15,
2022-08-03,0.51,0.5,0.54,0.61,0.77,1.14,
2022-08-11,0.87,0.87,0.88,0.91,1.48,1.88,
2022-08-17,0.58,0.59,0.67,0.99,1.19,,
2022-08-24,0.43,0.39,0.57,0.58,0.73,0.92,
2022-09-01,0.69,0.69,0.71,0.76,0.97,1.24,
2022-09-07,0.49,0.52,0.61,0.68,0.87,1.14,
2022-09-15,0.67,0.67,0.68,0.71,0.9,1.01,
2022-09-21,1.02,1.1,0.97,0.95,1.12,1.33,
2022-09-27,1.8,1.32,1.1,0.97,0.97,1.09,
2022-09-29,0.6,0.72,0.87,0.9,1.12,,
2022-10-05,0.51,0.5,0.61,0.72,0.83,1.02,
2022-10-11,0.73,0.76,0.78,0.84,0.88,1.05,
2022-10-18,0.97,0.95,0.73,0.87,0.99,1.18,
2022-10-26,0.57,0.6,0.64,0.79,0.99,1.31,
2022-11-02,0.34,0.41,0.63,0.74,0.83,0.99,
2022-11-09,0.46,0.49,0.49,0.54,0.82,1.15,
2022-11-17,0.47,0.52,0.61,0.75,0.81,,
2022-11-24,0.4,0.44,0.47,0.54,0.8,,
2022-12-01,0.43,0.44,0.5,0.75,1.04,1.35,
2022-12-07,0.58,0.71,0.84,0.84,0.91,1.03,
2022-12-16,0.85,0.91,1.02,1.32,1.53,1.65,
2022-12-20,0.55,0.57,0.65,0.68,0.73,1.0,
2022-12-27,0.41,0.44,0.47,0.53,0.63,0.77,
2023-01-03,0.39,0.4,0.44,0.5,0.57,0.89,
2023-01-10,0.5,0.51,0.55,0.67,0.88,,
2023-01-20,0.67,0.71,0.74,0.81,1.22,1.32,
2023-01-25,4.83,4.01,2.79,2.33,1.89,2.36,
2023-02-01,0.54,0.58,0.65,0.73,0.79,1.16,
2023-02-08,11.82,12.77,13.69,16.22,,16.67,
