Date,Comunidad,O3,NO,NO2,NOx,NH3,NT,CO,SO2,PM10,Benceno,Tolueno,Xileno
2024-09-08 14:00:00,San Basilio,77.2,5.8,13.5,22.6,22.48,30.70,0.11,1,45.7,0.60,0.72,0.83
2024-09-08 15:00:00,San Basilio,83.3,4.2,9.6,16.2,22.08,28,0.10,2.70,46.38,0.60,0.70,0.85
2024-09-08 16:00:00,San Basilio,78,4.7,13.8,21.2,19.58,27.30,0.10,2.50,47.25,0.60,0.70,0.87
2024-09-08 17:00:00,San Basilio,73,4.8,17.4,24.9,17.25,26.40,0.10,2.60,46.34,0.60,0.70,0.80
2024-09-08 18:00:00,San Basilio,72.2,4.2,13.9,20.3,16.42,23.80,0.11,2.20,45.94,0.60,0.70,0.80
2024-09-08 19:00:00,San Basilio,66.8,6,21.7,30.9,15.47,26.80,0.11,1.80,51.82,0.60,0.87,0.83
2024-09-08 20:00:00,San Basilio,61.2,5.5,19.4,28,13.83,24.10,0.10,1.80,123.31,0.60,0.83,0.80
2024-09-08 21:00:00,San Basilio,59.8,4.1,18.3,24.7,12.02,21.10,0.10,1.30,189.63,0.60,0.73,0.80
2024-09-08 22:00:00,San Basilio,60.5,4.6,22.1,29.3,10.27,21,0.13,2.10,139.16,0.60,0.87,0.82
2024-09-08 23:00:00,San Basilio,19.7,11.8,66.8,85.1,7.50,38.60,0.18,3.20,136.14,0.60,2,2.58
2024-09-09 00:00:00,San Basilio,18.5,13.4,62.2,83.1,7.18,37.50,0.17,2.50,155.71,0.60,30.68,4.65
2024-09-09 01:00:00,San Basilio,22.7,7.2,53.5,64.7,7,30.70,0.15,2.60,131.84,0.60,3.03,1.18
2024-09-09 02:00:00,San Basilio,31,4.1,34.5,40.9,6.68,21.70,0.14,2.10,98.43,0.60,2.25,1.15
2024-09-09 03:00:00,San Basilio,42.8,3.4,21.9,27.1,6.43,16.40,0.10,1.90,97.63,0.60,3.58,1.12
2024-09-09 04:00:00,San Basilio,40,3.2,22.7,27.5,6.03,16.10,0.10,1.90,89.15,0.60,2.80,0.90
2024-09-09 05:00:00,San Basilio,48.5,3.1,19.8,24.7,6.15,15.20,0.08,1.80,69.89,0.60,2,0.92
2024-09-09 06:00:00,San Basilio,40.3,4.3,33.6,40.4,5.48,20.30,0.11,2,54.95,0.60,1.22,0.90
2024-09-09 07:00:00,San Basilio,23.8,10.3,47.1,63.1,5.30,28.40,0.14,1.80,56.81,0.60,1.67,0.90
2024-09-09 08:00:00,San Basilio,7.8,41.9,70,135,4.38,53.80,0.24,2.50,54.42,0.60,4.40,1.25
2024-09-09 09:00:00,San Basilio,5.2,71.1,74.8,185.3,4.50,72.30,0.32,2,68.14,0.75,6.83,2.82
2024-09-09 10:00:00,San Basilio,12.7,52.1,72.9,153.8,6.55,62.90,0.30,2.30,72.56,0.83,7.78,4.62
2024-09-09 11:00:00,San Basilio,46,16,48,72.8,8.63,35.30,0.17,1.10,43.57,0.63,3.82,3.70
2024-09-09 12:00:00,San Basilio,67,9.7,32.8,47.9,8.93,26.40,0.13,0.50,26.94,0.60,1.17,0.98
2024-09-09 13:00:00,San Basilio,79.7,8.1,27.5,40.1,10.73,25.40,0.14,1.70,25.63,0.60,0.72,0.83
2024-09-09 14:00:00,San Basilio,85.8,9.2,28.9,43.2,9.12,24.90,0.13,1.50,12.58,0.60,0.80,0.85
2024-09-09 15:00:00,San Basilio,90.5,8.4,28.1,41.1,7.32,22.40,0.12,2,12.35,0.60,0.82,0.82
2024-09-09 16:00:00,San Basilio,102.2,5,18.2,25.9,7.03,16.50,0.11,2.10,17.58,0.60,0.70,0.83
2024-09-09 17:00:00,San Basilio,97.7,5.7,20.5,29.5,9.38,20.20,0.13,2,27.32,0.60,0.70,0.82
2024-09-09 18:00:00,San Basilio,82.3,6.9,25,35.8,11.53,24.60,0.15,1.50,35.25,0.60,0.70,0.83
2024-09-09 19:00:00,San Basilio,75.7,7.9,29.5,41.7,11.08,26.40,0.17,1.70,31.75,0.60,0.75,0.85
2024-09-09 20:00:00,San Basilio,73.2,6.4,35.5,45.4,10.45,27.10,0.16,0.90,35.06,0.60,0.73,0.80
2024-09-09 21:00:00,San Basilio,66.7,6,44.5,53.8,9.52,29.20,0.17,1.70,82.44,0.60,0.72,0.80
2024-09-09 22:00:00,San Basilio,63.8,6.1,44.8,54.3,9.17,29,0.18,2,34.97,0.60,1.48,0.83
2024-09-09 23:00:00,San Basilio,45,6.3,58.8,68.5,7.33,32.40,0.19,1.90,48.66,0.60,1.77,0.87
2024-09-10 00:00:00,San Basilio,28.8,9.6,58.6,73.4,8.33,35.20,0.22,1.90,---,0.63,11.58,1.75
2024-09-10 01:00:00,San Basilio,58.5,3.7,11.7,17.4,9.63,16,0.15,1.80,31.31,0.60,28.47,1.30
2024-09-10 02:00:00,San Basilio,55.8,3.8,12.5,18.4,8.87,15.60,0.17,2,69.58,0.60,13.68,1
2024-09-10 03:00:00,San Basilio,35,4.4,20.2,27,9.32,19.20,0.17,2.20,29.77,0.60,18.72,1.13
2024-09-10 04:00:00,San Basilio,27.2,4.8,23.3,30.7,10.75,22,0.16,1.40,35.55,0.60,4.72,1.65
2024-09-10 05:00:00,San Basilio,20.2,5.1,26.3,34.3,11.53,24,0.15,2.10,34.99,0.60,6.38,1.73
2024-09-10 06:00:00,San Basilio,14.2,9.2,32.4,46.8,10.98,28.10,0.14,1.90,33.14,0.60,3.98,2.07
2024-09-10 07:00:00,San Basilio,10,18.1,37.7,65.7,10.48,34.50,0.18,1.90,31.92,0.60,2.58,1.90
2024-09-10 08:00:00,San Basilio,6.3,31.4,48.4,97,10,45.50,0.22,2,40.76,0.60,2.50,1.58
2024-09-10 09:00:00,San Basilio,8,39.4,51,112.3,10.85,51.90,0.25,1.20,54.38,0.65,3.07,1.85
2024-09-10 10:00:00,San Basilio,19.5,27.4,47,89.7,12.85,45.60,0.23,1.80,70.65,0.63,2.75,2.73
2024-09-10 11:00:00,San Basilio,40.7,13.8,36.9,58.3,15.33,36.70,0.17,1.80,46.36,0.62,2.80,5.77
2024-09-10 12:00:00,San Basilio,59.5,11.6,32.8,50.8,16.78,35.40,0.18,2.80,59.85,0.60,2.43,1.78
2024-09-10 13:00:00,San Basilio,78.5,7.3,26.6,37.9,17.88,31.80,0.16,6.40,34.4,0.60,2.43,1.33
2024-09-10 14:00:00,San Basilio,95.5,7.4,27.6,39,18.67,33,0.16,4.90,30.35,0.60,2.45,1
2024-09-10 15:00:00,San Basilio,108.7,6,24.6,34,15.67,28.10,0.14,2.90,28.32,0.60,2.75,1.15
2024-09-10 16:00:00,San Basilio,111,5.1,15.6,23.5,16.22,24.80,0.14,2.70,28.97,0.60,1.72,0.97
2024-09-10 17:00:00,San Basilio,111.5,4.7,17.4,24.7,14.27,23.30,0.15,2.70,36.58,0.60,1.38,0.88
2024-09-10 18:00:00,San Basilio,112.3,4.8,17.3,24.7,14.72,23.80,0.16,2,38.07,0.60,0.93,0.88
2024-09-10 19:00:00,San Basilio,106.3,5.6,26.6,35.3,13.90,26.80,0.15,3.40,38.95,0.60,1.12,0.87
2024-09-10 20:00:00,San Basilio,74,7,47.9,59,12.17,33.70,0.16,2.90,40.26,0.60,0.90,0.83
2024-09-10 21:00:00,San Basilio,80.2,4.8,26.3,33.7,11.88,24.20,0.17,2.40,52.21,0.60,0.85,0.82
2024-09-10 22:00:00,San Basilio,76.7,5.4,23.1,31.4,10.83,22.30,0.20,1.90,51.24,0.60,2.17,1.53
2024-09-10 23:00:00,San Basilio,83.3,4.1,15.1,21.5,10.60,18.50,0.18,1.90,27.68,0.60,1.97,1.13
2024-09-11 00:00:00,San Basilio,79.7,4,14.1,20.2,10.70,18.10,0.18,1.50,26.83,0.60,2.10,2.30
2024-09-11 01:00:00,San Basilio,74.5,3.7,13,18.8,10.77,17.60,0.16,1.20,28.37,0.60,2.05,1.97
2024-09-11 02:00:00,San Basilio,72.7,3.8,12.2,18.1,10.38,17,0.16,2,30.88,0.60,21.22,1.75
2024-09-11 03:00:00,San Basilio,71.2,3.6,9.6,15.3,11.20,16.80,0.17,1.70,30.92,0.60,14.28,1.82
2024-09-11 04:00:00,San Basilio,72.5,3.7,8.7,14.4,12.37,17.60,0.16,1.70,26.44,0.60,34.90,2.28
2024-09-11 05:00:00,San Basilio,66.3,3.6,9.7,15.2,12.83,18.40,0.16,1.90,24.87,0.60,5.20,1.32
2024-09-11 06:00:00,San Basilio,54,4.2,20.4,26.9,12.47,22.30,0.16,1.70,25.18,0.60,5.55,1.12
2024-09-11 07:00:00,San Basilio,61.2,3.8,13,18.9,11.83,18.70,0.17,1.90,30.07,0.60,1.83,1.20
2024-09-11 08:00:00,San Basilio,8.2,25.1,47.9,86.8,10.60,42.40,0.25,1.70,36.42,0.60,6.90,1.93
2024-09-11 09:00:00,San Basilio,9.7,31.9,54.9,104.3,10.30,48.50,0.28,1.70,45.88,0.68,18.50,3.38
2024-09-11 10:00:00,San Basilio,21.5,26.1,53.4,93.8,10.28,44.60,0.26,1.80,55.22,0.67,7.05,4.12
2024-09-11 11:00:00,San Basilio,57.3,9.6,34.9,49.6,11.58,29.70,0.18,1.20,62.32,0.60,2.73,1.90
2024-09-11 12:00:00,San Basilio,84.5,6.2,22.6,32.3,12.48,24.30,0.17,1.80,30.34,0.60,2.30,1.17
2024-09-11 13:00:00,San Basilio,100.8,9.6,15.5,30.4,12.12,23.20,0.13,1.30,24.37,0.60,1.52,0.92
2024-09-11 14:00:00,San Basilio,105.8,13.8,16.8,38.3,11.60,25.60,0.13,1.80,21.87,0.60,0.98,0.90
2024-09-11 15:00:00,San Basilio,101.2,6.7,17.5,28,15.13,25.30,0.15,2.30,23.02,0.60,1.27,0.90
2024-09-11 16:00:00,San Basilio,104,4.9,12.5,20,15.55,22.90,0.14,2.20,23.78,0.60,1.58,0.90
2024-09-11 17:00:00,San Basilio,103.2,5,12.9,20.7,14.65,22.30,0.15,2,20.67,0.60,2.07,1.05
2024-09-11 18:00:00,San Basilio,101.2,5.8,14.9,23.9,14.48,23.20,0.14,0.60,26.15,0.60,0.98,0.83
2024-09-11 19:00:00,San Basilio,92.8,6.2,26.5,36.4,13.88,27.10,0.15,1.60,33.7,0.60,0.90,0.85
2024-09-11 20:00:00,San Basilio,89.2,5.3,26.8,34.6,12.17,24.90,0.15,2.20,32.93,0.60,1.23,0.90
2024-09-11 21:00:00,San Basilio,75.2,5.3,37.2,45.4,11.50,28.10,0.17,2.10,46.31,0.60,0.83,0.87
2024-09-11 22:00:00,San Basilio,72.8,5.1,33.1,41.1,11.27,26.30,0.15,2.10,63.95,0.60,1.12,0.87
2024-09-11 23:00:00,San Basilio,67.5,5.2,33.6,41.7,11.85,27.10,0.18,2,39.57,0.60,0.80,0.80
2024-09-12 00:00:00,San Basilio,71.2,4.6,19.7,26.8,10.75,20.60,0.17,1.90,34.58,0.60,2.60,0.98
2024-09-12 01:00:00,San Basilio,64.2,4.4,14.2,21,9.58,17.30,0.16,1.50,27.11,0.60,3.53,1.08
2024-09-12 02:00:00,San Basilio,53.3,4.4,18.8,25.7,8.70,18.10,0.16,1.40,24.92,0.60,1.82,0.90
2024-09-12 03:00:00,San Basilio,31.5,5.5,31.2,39.7,9.38,23.90,0.16,2,24.39,0.60,12.37,1.33
2024-09-12 04:00:00,San Basilio,39.5,4.6,17.9,25.1,9.08,18.30,0.12,1.30,23.67,0.60,11.83,1.12
2024-09-12 05:00:00,San Basilio,45.3,4.3,14.6,21.3,8.67,16.40,0.13,0.50,23.58,0.60,3.55,0.95
2024-09-12 06:00:00,San Basilio,23.8,6.4,22.4,32.3,8.80,20.60,0.15,1.90,24.62,0.60,3.73,1.03
2024-09-12 07:00:00,San Basilio,12.7,14.2,32.7,54.7,12.38,32.40,0.18,2.10,31.44,0.60,3.28,1.63
2024-09-12 08:00:00,San Basilio,7.3,27.1,43.6,85.6,14.80,46.20,0.23,2,35.62,0.60,3.13,3.10
2024-09-12 09:00:00,San Basilio,8.7,35.7,50.4,105.8,19.25,58,0.28,1.70,56.25,0.60,3.03,2.70
2024-09-12 10:00:00,San Basilio,23.7,28.8,42.1,86.5,19.15,50.80,0.23,1.90,102.96,0.68,4.88,3.62
2024-09-12 11:00:00,San Basilio,53,10.1,26.1,41.8,15.18,30.50,0.15,1.70,50,0.60,2.77,1.78
2024-09-12 12:00:00,San Basilio,68.3,7.3,18.7,30.1,15.32,26.30,0.14,2,30.56,0.60,1.08,0.95
2024-09-12 13:00:00,San Basilio,78.7,11,24.4,41.5,13.05,28.20,0.13,1.80,28.1,0.60,1.03,0.87
2024-09-12 14:00:00,San Basilio,97.5,6.3,19,28.6,16.48,27,0.12,1.20,28.98,0.60,0.75,0.90
2024-09-12 15:00:00,San Basilio,92.7,7.7,23,34.9,16.17,29,0.12,2.10,27.82,0.60,0.82,0.88
2024-09-12 16:00:00,San Basilio,98.3,7.1,23.5,34.5,15.63,28.20,0.12,2.40,29.89,0.60,0.70,0.85
2024-09-12 17:00:00,San Basilio,111.5,6.3,20.5,30.3,15.87,27,0.13,2,32,0.60,0.77,0.83
2024-09-12 18:00:00,San Basilio,98.7,7.9,23.4,35.7,14.55,27.60,0.13,2,83.67,0.60,0.73,0.83
2024-09-12 19:00:00,San Basilio,83.7,7.3,29.6,40.8,13.13,28.10,0.12,1.60,53.93,0.60,2.03,1.75
2024-09-12 20:00:00,San Basilio,66.3,8.3,40.3,53.1,17.92,37.30,0.16,1.40,83.27,0.60,0.98,0.90
2024-09-12 21:00:00,San Basilio,58.5,8.5,45,58.2,19.38,40.70,0.16,2.10,78.82,0.60,1.63,0.90
2024-09-12 22:00:00,San Basilio,57,6.9,41.3,52.1,18.90,38,0.17,1,89.38,0.60,1.42,0.90
2024-09-12 23:00:00,San Basilio,66.7,5.2,32,40.1,13.82,28.50,0.15,1.40,76.98,0.60,1.28,0.88
2024-09-13 00:00:00,San Basilio,65.5,4.4,25.1,31.9,13.28,25,0.13,1.60,36.52,0.60,0.97,0.80
2024-09-13 01:00:00,San Basilio,60.7,4.3,24.2,30.8,11.88,23.20,0.14,1.90,35.58,0.63,1.77,0.93
2024-09-13 02:00:00,San Basilio,79.8,4.9,11.2,18.9,9.03,15.90,0.13,1.50,30.46,0.60,2.65,1.17
2024-09-13 03:00:00,San Basilio,88.5,3.9,8,14,10.28,15.40,0.13,1.50,26.59,0.60,1.53,0.90
2024-09-13 04:00:00,San Basilio,86.5,10.6,7.7,24.2,5.70,14.60,0.14,0.40,26.32,0.60,1.07,0.87
2024-09-13 05:00:00,San Basilio,90,11.2,6,23.3,6.18,14.70,0.10,0.70,21.2,0.60,1.05,0.88
2024-09-13 06:00:00,San Basilio,71.8,12.1,6.8,25.6,6.15,15.50,0.12,0.60,20.57,0.60,1,0.85
2024-09-13 07:00:00,San Basilio,56.5,13.2,7.9,28.4,6.62,17,0.10,1.10,19.89,0.60,1.05,1.15
2024-09-13 08:00:00,San Basilio,49.8,16.6,12.3,38,5.45,19.40,0.11,1.40,24.92,0.60,1.13,0.88
2024-09-13 09:00:00,San Basilio,40.3,21.4,21.6,54.9,2.40,22.50,0.14,1.60,27.6,0.60,2.38,1.05
2024-09-13 10:00:00,San Basilio,43.7,22.2,21.6,56,1.95,22.40,0.15,1.20,40.85,0.60,3.63,1.55
2024-09-13 11:00:00,San Basilio,59.3,16.2,12.8,37.9,4.08,18,0.10,1.20,38.96,0.60,3.77,1.28
2024-09-13 12:00:00,San Basilio,62.5,15.6,12.1,36.3,4.55,17.90,0.10,1.80,30.43,0.60,1.43,0.93
2024-09-13 13:00:00,San Basilio,66.2,15,11.3,34.5,4.98,17.60,0.10,1,29.62,0.60,0.95,0.85
